name, repeat, time, transf, fvc, depth, inv_depth, rate
orig, 5, 2, id, 2048, 12, -1, 2436.687508
orig, 5, 2, id, 2048, 12, -1, 2438.424060
orig, 5, 2, id, 2048, 12, -1, 2433.945767
inc, 5, 2, id, 2048, 12, -1, 4863.285445
inc, 5, 2, id, 2048, 12, -1, 4872.740589
inc, 5, 2, id, 2048, 12, -1, 4857.581963
inc, 5, 2, id, 2048, 12, -1, 4864.953489
inc, 5, 2, id, 2048, 12, -1, 4870.320523
einc, 5, 2, id, 2048, 12, -1, 850.534983
einc, 5, 2, id, 2048, 12, -1, 848.091431
einc, 5, 2, id, 2048, 12, -1, 849.137123
einc, 5, 2, id, 2048, 12, -1, 844.863404
einc, 5, 2, id, 2048, 12, -1, 849.611080
orig, 5, 2, mod, 2048, 12, 1, 2449.115431
orig, 5, 2, mod, 2048, 12, 1, 2447.026208
orig, 5, 2, mod, 2048, 12, 1, 2447.803480
orig, 5, 2, mod, 2048, 12, 1, 2450.236676
orig, 5, 2, mod, 2048, 12, 1, 2440.377523
inc, 5, 2, mod, 2048, 12, 1, 1527.312478
inc, 5, 2, mod, 2048, 12, 1, 1522.297652
inc, 5, 2, mod, 2048, 12, 1, 1524.495285
inc, 5, 2, mod, 2048, 12, 1, 1522.402404
inc, 5, 2, mod, 2048, 12, 1, 1525.297026
orig, 5, 2, id, 2048, 14, -1, 457.166788
orig, 5, 2, id, 2048, 14, -1, 459.573706
orig, 5, 2, id, 2048, 14, -1, 468.573071
orig, 5, 2, id, 2048, 14, -1, 469.861432
orig, 5, 2, id, 2048, 14, -1, 469.659509
inc, 5, 2, id, 2048, 14, -1, 4887.597944
inc, 5, 2, id, 2048, 14, -1, 4874.048016
inc, 5, 2, id, 2048, 14, -1, 4883.329121
inc, 5, 2, id, 2048, 14, -1, 4876.707598
inc, 5, 2, id, 2048, 14, -1, 4876.211136
einc, 5, 2, id, 2048, 14, -1, 506.889173
einc, 5, 2, id, 2048, 14, -1, 506.397701
einc, 5, 2, id, 2048, 14, -1, 506.003639
einc, 5, 2, id, 2048, 14, -1, 504.789694
einc, 5, 2, id, 2048, 14, -1, 506.985019
orig, 5, 2, mod, 2048, 14, 1, 467.981521
orig, 5, 2, mod, 2048, 14, 1, 467.947036
orig, 5, 2, mod, 2048, 14, 1, 468.014693
orig, 5, 2, mod, 2048, 14, 1, 455.362738
orig, 5, 2, mod, 2048, 14, 1, 455.693235
inc, 5, 2, mod, 2048, 14, 1, 729.127893
inc, 5, 2, mod, 2048, 14, 1, 730.860187
inc, 5, 2, mod, 2048, 14, 1, 731.211247
inc, 5, 2, mod, 2048, 14, 1, 732.214123
inc, 5, 2, mod, 2048, 14, 1, 730.707431
orig, 5, 2, id, 2048, 16, -1, 68.054891
orig, 5, 2, id, 2048, 16, -1, 68.593225
orig, 5, 2, id, 2048, 16, -1, 68.280799
orig, 5, 2, id, 2048, 16, -1, 68.347081
orig, 5, 2, id, 2048, 16, -1, 68.395920
inc, 5, 2, id, 2048, 16, -1, 4768.338877
inc, 5, 2, id, 2048, 16, -1, 4803.032061
inc, 5, 2, id, 2048, 16, -1, 4793.346439
inc, 5, 2, id, 2048, 16, -1, 4806.057196
inc, 5, 2, id, 2048, 16, -1, 4804.043087
einc, 5, 2, id, 2048, 16, -1, 374.927244
einc, 5, 2, id, 2048, 16, -1, 375.964736
einc, 5, 2, id, 2048, 16, -1, 376.609321
einc, 5, 2, id, 2048, 16, -1, 375.245877
einc, 5, 2, id, 2048, 16, -1, 375.540407
orig, 5, 2, mod, 2048, 16, 1, 68.640134
orig, 5, 2, mod, 2048, 16, 1, 68.300258
